Symbol,LTP,%,High,Low,Open,Volume,Turnover,Date
OTHERS,754.25,,754.25,754.25,754.25,0,,10-Feb-13
OTHERS,769.52,,769.52,769.52,769.52,0,,12-Feb-13
OTHERS,764.83,,764.83,764.83,764.83,0,,13-Feb-13
OTHERS,761.3,,761.3,761.3,761.3,0,,14-Feb-13
OTHERS,775.4,,775.4,775.4,775.4,0,,17-Feb-13
OTHERS,773.05,,773.05,773.05,773.05,0,,19-Feb-13
OTHERS,763.65,,763.65,763.65,763.65,0,,20-Feb-13
OTHERS,766,,766,766,766,0,,21-Feb-13
OTHERS,758.95,,758.95,758.95,758.95,0,,24-Feb-13
OTHERS,763.65,,763.65,763.65,763.65,0,,25-Feb-13
OTHERS,769.52,,769.52,769.52,769.52,0,,26-Feb-13
OTHERS,763.65,,763.65,763.65,763.65,0,,27-Feb-13
OTHERS,758.95,,758.95,758.95,758.95,0,,28-Feb-13
OTHERS,762.48,,762.48,762.48,762.48,0,,03-Mar-13
OTHERS,751.9,,751.9,751.9,751.9,0,,04-Mar-13
OTHERS,753.08,,753.08,753.08,753.08,0,,05-Mar-13
OTHERS,751.9,,751.9,751.9,751.9,0,,06-Mar-13
OTHERS,753.08,,753.08,753.08,753.08,0,,07-Mar-13
OTHERS,754.25,,754.25,754.25,754.25,0,,11-Mar-13
OTHERS,756.6,,756.6,756.6,756.6,0,,13-Mar-13
OTHERS,763.65,,763.65,763.65,763.65,0,,14-Mar-13
OTHERS,734.29,,734.29,734.29,734.29,0,,17-Mar-13
OTHERS,706.09,,706.09,706.09,706.09,0,,18-Mar-13
OTHERS,701.39,,701.39,701.39,701.39,0,,19-Mar-13
OTHERS,707.27,,707.27,707.27,707.27,0,,21-Mar-13
OTHERS,692,,692,692,692,0,,24-Mar-13
OTHERS,687.3,,687.3,687.3,687.3,0,,25-Mar-13
OTHERS,689.65,,689.65,689.65,689.65,0,,27-Mar-13
OTHERS,675.55,,675.55,675.55,675.55,0,,28-Mar-13
OTHERS,681.43,,681.43,681.43,681.43,0,,31-Mar-13
OTHERS,681.43,,681.43,681.43,681.43,0,,31-Mar-13
OTHERS,676.73,,676.73,676.73,676.73,0,,01-Apr-13
OTHERS,681.43,,681.43,681.43,681.43,0,,02-Apr-13
OTHERS,679.08,,679.08,679.08,679.08,0,,03-Apr-13
OTHERS,670.85,,670.85,670.85,670.85,0,,04-Apr-13
OTHERS,674.38,,674.38,674.38,674.38,0,,07-Apr-13
OTHERS,669.68,,669.68,669.68,669.68,0,,08-Apr-13
OTHERS,674.38,,674.38,674.38,674.38,0,,09-Apr-13
OTHERS,687.3,,687.3,687.3,687.3,0,,11-Apr-13
OTHERS,675.55,,675.55,675.55,675.55,0,,15-Apr-13
OTHERS,669.68,,669.68,669.68,669.68,0,,16-Apr-13
OTHERS,683.78,,683.78,683.78,683.78,0,,17-Apr-13
OTHERS,690.82,,690.82,690.82,690.82,0,,18-Apr-13
OTHERS,655.59,,655.59,655.59,655.59,0,,22-Apr-13
OTHERS,649.71,,649.71,649.71,649.71,0,,23-Apr-13
OTHERS,656.76,,656.76,656.76,656.76,0,,25-Apr-13
OTHERS,667.33,,667.33,667.33,667.33,0,,28-Apr-13
OTHERS,646.19,,646.19,646.19,646.19,0,,29-Apr-13
OTHERS,642.66,,642.66,642.66,642.66,0,,30-Apr-13
OTHERS,633.27,,633.27,633.27,633.27,0,,02-May-13
OTHERS,630.92,,630.92,630.92,630.92,0,,05-May-13
OTHERS,626.22,,626.22,626.22,626.22,0,,06-May-13
OTHERS,634.44,,634.44,634.44,634.44,0,,07-May-13
OTHERS,625.04,,625.04,625.04,625.04,0,,08-May-13
OTHERS,627.39,,627.39,627.39,627.39,0,,09-May-13
OTHERS,618,,618,618,618,0,,12-May-13
OTHERS,627.39,,627.39,627.39,627.39,0,,13-May-13
OTHERS,628.57,,628.57,628.57,628.57,0,,14-May-13
OTHERS,628.57,,628.57,628.57,628.57,0,,15-May-13
OTHERS,640.32,,640.32,640.32,640.32,0,,16-May-13
OTHERS,634.44,,634.44,634.44,634.44,0,,19-May-13
OTHERS,634.44,,634.44,634.44,634.44,0,,20-May-13
OTHERS,643.84,,643.84,643.84,643.84,0,,21-May-13
OTHERS,633.27,,633.27,633.27,633.27,0,,22-May-13
OTHERS,627.39,,627.39,627.39,627.39,0,,23-May-13
OTHERS,628.57,,628.57,628.57,628.57,0,,26-May-13
OTHERS,633.27,,633.27,633.27,633.27,0,,27-May-13
OTHERS,628.57,,628.57,628.57,628.57,0,,28-May-13
OTHERS,629.74,,629.74,629.74,629.74,0,,30-May-13
OTHERS,629.74,,629.74,629.74,629.74,0,,31-May-13
OTHERS,625.04,,625.04,625.04,625.04,0,,02-Jun-13
OTHERS,627.39,,627.39,627.39,627.39,0,,03-Jun-13
OTHERS,625.04,,625.04,625.04,625.04,0,,04-Jun-13
OTHERS,628.57,,628.57,628.57,628.57,0,,05-Jun-13
OTHERS,628.57,,628.57,628.57,628.57,0,,06-Jun-13
OTHERS,628.57,,628.57,628.57,628.57,0,,09-Jun-13
OTHERS,620.35,,620.35,620.35,620.35,0,,10-Jun-13
OTHERS,616.82,,616.82,616.82,616.82,0,,11-Jun-13
OTHERS,616.82,,616.82,616.82,616.82,0,,12-Jun-13
OTHERS,616.82,,616.82,616.82,616.82,0,,16-Jun-13
OTHERS,613.3,,613.3,613.3,613.3,0,,18-Jun-13
OTHERS,610.95,,610.95,610.95,610.95,0,,19-Jun-13
OTHERS,610.95,,610.95,610.95,610.95,0,,20-Jun-13
OTHERS,608.6,,608.6,608.6,608.6,0,,23-Jun-13
OTHERS,606.25,,606.25,606.25,606.25,0,,24-Jun-13
OTHERS,614.47,,614.47,614.47,614.47,0,,25-Jun-13
OTHERS,622.7,,622.7,622.7,622.7,0,,26-Jun-13
OTHERS,622.7,,622.7,622.7,622.7,0,,27-Jun-13
OTHERS,622.7,,622.7,622.7,622.7,0,,01-Jul-13
OTHERS,622.7,,622.7,622.7,622.7,0,,02-Jul-13
OTHERS,625.04,,625.04,625.04,625.04,0,,03-Jul-13
OTHERS,622.7,,622.7,622.7,622.7,0,,04-Jul-13
OTHERS,622.7,,622.7,622.7,622.7,0,,07-Jul-13
OTHERS,633.27,,633.27,633.27,633.27,0,,08-Jul-13
OTHERS,659.11,,659.11,659.11,659.11,0,,09-Jul-13
OTHERS,622.7,,622.7,622.7,622.7,0,,10-Jul-13
OTHERS,646.19,,646.19,646.19,646.19,0,,11-Jul-13
OTHERS,669.68,,669.68,669.68,669.68,0,,14-Jul-13
OTHERS,700.22,,700.22,700.22,700.22,0,,15-Jul-13
OTHERS,636.79,,636.79,636.79,636.79,0,,16-Jul-13
OTHERS,633.27,,633.27,633.27,633.27,0,,17-Jul-13
OTHERS,646.19,,646.19,646.19,646.19,0,,18-Jul-13
OTHERS,650.89,,650.89,650.89,650.89,0,,21-Jul-13
OTHERS,647.36,,647.36,647.36,647.36,0,,22-Jul-13
OTHERS,640.32,,640.32,640.32,640.32,0,,23-Jul-13
OTHERS,632.09,,632.09,632.09,632.09,0,,24-Jul-13
OTHERS,633.27,,633.27,633.27,633.27,0,,25-Jul-13
OTHERS,635.62,,635.62,635.62,635.62,0,,28-Jul-13
OTHERS,650.89,,650.89,650.89,650.89,0,,29-Jul-13
OTHERS,662.63,,662.63,662.63,662.63,0,,30-Jul-13
OTHERS,659.11,,659.11,659.11,659.11,0,,31-Jul-13
OTHERS,655.59,,655.59,655.59,655.59,0,,01-Aug-13
OTHERS,654.41,,654.41,654.41,654.41,0,,04-Aug-13
OTHERS,648.54,,648.54,648.54,648.54,0,,05-Aug-13
OTHERS,648.54,,648.54,648.54,648.54,0,,06-Aug-13
OTHERS,650.89,,650.89,650.89,650.89,0,,07-Aug-13
OTHERS,652.06,,652.06,652.06,652.06,0,,08-Aug-13
OTHERS,649.71,,649.71,649.71,649.71,0,,11-Aug-13
OTHERS,648.54,,648.54,648.54,648.54,0,,12-Aug-13
OTHERS,647.36,,647.36,647.36,647.36,0,,13-Aug-13
OTHERS,647.36,,647.36,647.36,647.36,0,,14-Aug-13
OTHERS,648.54,,648.54,648.54,648.54,0,,15-Aug-13
OTHERS,652.06,,652.06,652.06,652.06,0,,18-Aug-13
OTHERS,653.24,,653.24,653.24,653.24,0,,19-Aug-13
OTHERS,666.16,,666.16,666.16,666.16,0,,20-Aug-13
OTHERS,670.86,,670.86,670.86,670.86,0,,25-Aug-13
OTHERS,669.68,,669.68,669.68,669.68,0,,26-Aug-13
OTHERS,682.6,,682.6,682.6,682.6,0,,27-Aug-13
OTHERS,672.03,,672.03,672.03,672.03,0,,29-Aug-13
OTHERS,684.95,,684.95,684.95,684.95,0,,01-Sep-13
OTHERS,675.55,,675.55,675.55,675.55,0,,02-Sep-13
OTHERS,676.73,,676.73,676.73,676.73,0,,03-Sep-13
OTHERS,675.55,,675.55,675.55,675.55,0,,04-Sep-13
OTHERS,669.68,,669.68,669.68,669.68,0,,05-Sep-13
OTHERS,663.81,,663.81,663.81,663.81,0,,08-Sep-13
OTHERS,663.81,,663.81,663.81,663.81,0,,09-Sep-13
OTHERS,663.81,,663.81,663.81,663.81,0,,10-Sep-13
OTHERS,663.81,,663.81,663.81,663.81,0,,11-Sep-13
OTHERS,663.81,,663.81,663.81,663.81,0,,12-Sep-13
OTHERS,661.46,,661.46,661.46,661.46,0,,15-Sep-13
OTHERS,662.63,,662.63,662.63,662.63,0,,16-Sep-13
OTHERS,663.81,,663.81,663.81,663.81,0,,17-Sep-13
OTHERS,661.46,,661.46,661.46,661.46,0,,19-Sep-13
OTHERS,662.63,,662.63,662.63,662.63,0,,22-Sep-13
OTHERS,660.28,,660.28,660.28,660.28,0,,23-Sep-13
OTHERS,657.93,,657.93,657.93,657.93,0,,24-Sep-13
OTHERS,663.81,,663.81,663.81,663.81,0,,25-Sep-13
OTHERS,659.11,,659.11,659.11,659.11,0,,26-Sep-13
OTHERS,667.33,,667.33,667.33,667.33,0,,29-Sep-13
OTHERS,676.73,,676.73,676.73,676.73,0,,30-Sep-13
OTHERS,672.03,,672.03,672.03,672.03,0,,01-Oct-13
OTHERS,662.63,,662.63,662.63,662.63,0,,02-Oct-13
OTHERS,679.08,,679.08,679.08,679.08,0,,03-Oct-13
OTHERS,692,,692,692,692,0,,06-Oct-13
OTHERS,694.35,,694.35,694.35,694.35,0,,07-Oct-13
OTHERS,681.43,,681.43,681.43,681.43,0,,08-Oct-13
OTHERS,699.05,,699.05,699.05,699.05,0,,09-Oct-13
OTHERS,706.09,,706.09,706.09,706.09,0,,10-Oct-13
OTHERS,713.14,,713.14,713.14,713.14,0,,17-Oct-13
OTHERS,716.67,,716.67,716.67,716.67,0,,20-Oct-13
OTHERS,721.36,,721.36,721.36,721.36,0,,21-Oct-13
OTHERS,709.62,,709.62,709.62,709.62,0,,22-Oct-13
OTHERS,714.32,,714.32,714.32,714.32,0,,23-Oct-13
OTHERS,716.67,,716.67,716.67,716.67,0,,24-Oct-13
OTHERS,710.79,,710.79,710.79,710.79,0,,27-Oct-13
OTHERS,703.74,,703.74,703.74,703.74,0,,28-Oct-13
OTHERS,704.92,,704.92,704.92,704.92,0,,29-Oct-13
OTHERS,701.4,,701.4,701.4,701.4,0,,30-Oct-13
OTHERS,706.09,,706.09,706.09,706.09,0,,31-Oct-13
OTHERS,708.44,,708.44,708.44,708.44,0,,06-Nov-13
OTHERS,704.92,,704.92,704.92,704.92,0,,07-Nov-13
OTHERS,704.92,,704.92,704.92,704.92,0,,10-Nov-13
OTHERS,722.54,,722.54,722.54,722.54,0,,11-Nov-13
OTHERS,728.41,,728.41,728.41,728.41,0,,12-Nov-13
OTHERS,714.32,,714.32,714.32,714.32,0,,13-Nov-13
OTHERS,710.79,,710.79,710.79,710.79,0,,14-Nov-13
OTHERS,774.22,,774.22,774.22,774.22,0,,21-Nov-13
OTHERS,768.35,,768.35,768.35,768.35,0,,24-Nov-13
OTHERS,751.9,,751.9,751.9,751.9,0,,25-Nov-13
OTHERS,751.9,,751.9,751.9,751.9,0,,26-Nov-13
OTHERS,748.38,,748.38,748.38,748.38,0,,27-Nov-13
OTHERS,728.41,,728.41,728.41,728.41,0,,28-Nov-13
OTHERS,728.41,,728.41,728.41,728.41,0,,01-Dec-13
OTHERS,728.41,,728.41,728.41,728.41,0,,02-Dec-13
OTHERS,749.56,,749.56,749.56,749.56,0,,03-Dec-13
OTHERS,763.65,,763.65,763.65,763.65,0,,04-Dec-13
OTHERS,783.62,,783.62,783.62,783.62,0,,05-Dec-13
OTHERS,768.35,,768.35,768.35,768.35,0,,08-Dec-13
OTHERS,755.43,,755.43,755.43,755.43,0,,09-Dec-13
OTHERS,751.9,,751.9,751.9,751.9,0,,10-Dec-13
OTHERS,755.43,,755.43,755.43,755.43,0,,11-Dec-13
OTHERS,760.13,,760.13,760.13,760.13,0,,12-Dec-13
OTHERS,768.35,,768.35,768.35,768.35,0,,15-Dec-13
OTHERS,787.14,,787.14,787.14,787.14,0,,16-Dec-13
OTHERS,822.38,,822.38,822.38,822.38,0,,18-Dec-13
OTHERS,822.38,,822.38,822.38,822.38,0,,19-Dec-13
OTHERS,820.03,,820.03,820.03,820.03,0,,22-Dec-13
OTHERS,804.76,,804.76,804.76,804.76,0,,23-Dec-13
OTHERS,798.89,,798.89,798.89,798.89,0,,24-Dec-13
OTHERS,798.89,,798.89,798.89,798.89,0,,26-Dec-13
OTHERS,787.14,,787.14,787.14,787.14,0,,29-Dec-13
OTHERS,785.97,,785.97,785.97,785.97,0,,31-Dec-13
OTHERS,769.52,,769.52,769.52,769.52,0,,01-Jan-14
OTHERS,784.79,,784.79,784.79,784.79,0,,02-Jan-14
OTHERS,775.4,,775.4,775.4,775.4,0,,05-Jan-14
OTHERS,776.57,,776.57,776.57,776.57,0,,06-Jan-14
OTHERS,780.1,,780.1,780.1,780.1,0,,07-Jan-14
OTHERS,787.14,,787.14,787.14,787.14,0,,08-Jan-14
OTHERS,788.32,,788.32,788.32,788.32,0,,09-Jan-14
OTHERS,783.62,,783.62,783.62,783.62,0,,12-Jan-14
OTHERS,783.62,,783.62,783.62,783.62,0,,13-Jan-14
OTHERS,787.14,,787.14,787.14,787.14,0,,14-Jan-14
OTHERS,798.89,,798.89,798.89,798.89,0,,16-Jan-14
OTHERS,793.02,,793.02,793.02,793.02,0,,19-Jan-14
OTHERS,798.89,,798.89,798.89,798.89,0,,20-Jan-14
OTHERS,796.54,,796.54,796.54,796.54,0,,21-Jan-14
OTHERS,790.67,,790.67,790.67,790.67,0,,22-Jan-14
OTHERS,793.02,,793.02,793.02,793.02,0,,23-Jan-14
OTHERS,794.19,,794.19,794.19,794.19,0,,26-Jan-14
OTHERS,793.02,,793.02,793.02,793.02,0,,27-Jan-14
OTHERS,793.02,,793.02,793.02,793.02,0,,28-Jan-14
OTHERS,781.27,,781.27,781.27,781.27,0,,29-Jan-14
OTHERS,790.67,,790.67,790.67,790.67,0,,02-Feb-14
OTHERS,777.75,,777.75,777.75,777.75,0,,03-Feb-14
OTHERS,798.89,,798.89,798.89,798.89,0,,05-Feb-14
OTHERS,791.84,,791.84,791.84,791.84,0,,06-Feb-14
OTHERS,793.02,,793.02,793.02,793.02,0,,09-Feb-14
OTHERS,798.89,,798.89,798.89,798.89,0,,10-Feb-14
OTHERS,790.67,,790.67,790.67,790.67,0,,11-Feb-14
OTHERS,791.84,,791.84,791.84,791.84,0,,12-Feb-14
OTHERS,793.02,,793.02,793.02,793.02,0,,13-Feb-14
OTHERS,793.02,,793.02,793.02,793.02,0,,16-Feb-14
OTHERS,790.67,,790.67,790.67,790.67,0,,17-Feb-14
OTHERS,790.67,,790.67,790.67,790.67,0,,18-Feb-14
OTHERS,793.02,,793.02,793.02,793.02,0,,20-Feb-14
OTHERS,783.62,,783.62,783.62,783.62,0,,23-Feb-14
OTHERS,787.14,,787.14,787.14,787.14,0,,24-Feb-14
OTHERS,787.14,,787.14,787.14,787.14,0,,25-Feb-14
OTHERS,802.41,,802.41,802.41,802.41,0,,03-Mar-14
OTHERS,787.14,,787.14,787.14,787.14,0,,04-Mar-14
OTHERS,787.14,,787.14,787.14,787.14,0,,05-Mar-14
OTHERS,785.97,,785.97,785.97,785.97,0,,06-Mar-14
OTHERS,781.27,,781.27,781.27,781.27,0,,09-Mar-14
OTHERS,771.87,,771.87,771.87,771.87,0,,10-Mar-14
OTHERS,781.27,,781.27,781.27,781.27,0,,11-Mar-14
OTHERS,770.7,,770.7,770.7,770.7,0,,12-Mar-14
OTHERS,776.57,,776.57,776.57,776.57,0,,13-Mar-14
OTHERS,774.22,,774.22,774.22,774.22,0,,17-Mar-14
OTHERS,760.13,,760.13,760.13,760.13,0,,18-Mar-14
OTHERS,769.52,,769.52,769.52,769.52,0,,19-Mar-14
OTHERS,764.83,,764.83,764.83,764.83,0,,20-Mar-14
OTHERS,770.7,,770.7,770.7,770.7,0,,23-Mar-14
OTHERS,775.4,,775.4,775.4,775.4,0,,24-Mar-14
OTHERS,768.35,,768.35,768.35,768.35,0,,25-Mar-14
OTHERS,770.7,,770.7,770.7,770.7,0,,26-Mar-14
OTHERS,773.05,,773.05,773.05,773.05,0,,27-Mar-14
OTHERS,773.05,,773.05,773.05,773.05,0,,31-Mar-14
OTHERS,776.57,,776.57,776.57,776.57,0,,02-Apr-14
OTHERS,775.4,,775.4,775.4,775.4,0,,03-Apr-14
OTHERS,769.52,,769.52,769.52,769.52,0,,06-Apr-14
OTHERS,763.65,,763.65,763.65,763.65,0,,07-Apr-14
OTHERS,769.52,,769.52,769.52,769.52,0,,09-Apr-14
OTHERS,785.97,,785.97,785.97,785.97,0,,10-Apr-14
OTHERS,797.71,,797.71,797.71,797.71,0,,13-Apr-14
OTHERS,787.14,,787.14,787.14,787.14,0,,15-Apr-14
OTHERS,769.52,,769.52,769.52,769.52,0,,16-Apr-14
OTHERS,766,,766,766,766,0,,17-Apr-14
OTHERS,769.52,,769.52,769.52,769.52,0,,20-Apr-14
OTHERS,769.52,,769.52,769.52,769.52,0,,21-Apr-14
OTHERS,775.4,,775.4,775.4,775.4,0,,22-Apr-14
OTHERS,768.35,,768.35,768.35,768.35,0,,23-Apr-14
OTHERS,763.64,,763.64,763.64,763.64,0,,27-Apr-14
OTHERS,758.94,,758.94,758.94,758.94,0,,28-Apr-14
OTHERS,758.94,,758.94,758.94,758.94,0,,29-Apr-14
OTHERS,767.17,,767.17,767.17,767.17,0,,30-Apr-14
OTHERS,763.64,,763.64,763.64,763.64,0,,04-May-14
OTHERS,775.39,,775.39,775.39,775.39,0,,05-May-14
OTHERS,763.64,,763.64,763.64,763.64,0,,06-May-14
OTHERS,763.64,,763.64,763.64,763.64,0,,07-May-14
OTHERS,763.64,,763.64,763.64,763.64,0,,08-May-14
OTHERS,769.51,,769.51,769.51,769.51,0,,11-May-14
OTHERS,776.56,,776.56,776.56,776.56,0,,12-May-14
OTHERS,769.51,,769.51,769.51,769.51,0,,13-May-14
OTHERS,787.13,,787.13,787.13,787.13,0,,15-May-14
OTHERS,775.39,,775.39,775.39,775.39,0,,18-May-14
OTHERS,764.82,,764.82,764.82,764.82,0,,19-May-14
OTHERS,763.64,,763.64,763.64,763.64,0,,20-May-14
OTHERS,773.04,,773.04,773.04,773.04,0,,21-May-14
OTHERS,783.61,,783.61,783.61,783.61,0,,22-May-14
OTHERS,781.26,,781.26,781.26,781.26,0,,25-May-14
OTHERS,787.13,,787.13,787.13,787.13,0,,26-May-14
OTHERS,777.74,,777.74,777.74,777.74,0,,27-May-14
OTHERS,780.09,,780.09,780.09,780.09,0,,28-May-14
OTHERS,761.29,,761.29,761.29,761.29,0,,01-Jun-14
OTHERS,775.39,,775.39,775.39,775.39,0,,02-Jun-14
OTHERS,778.91,,778.91,778.91,778.91,0,,03-Jun-14
OTHERS,771.86,,771.86,771.86,771.86,0,,04-Jun-14
OTHERS,775.39,,775.39,775.39,775.39,0,,05-Jun-14
OTHERS,763.64,,763.64,763.64,763.64,0,,09-Jun-14
OTHERS,769.51,,769.51,769.51,769.51,0,,10-Jun-14
OTHERS,769.51,,769.51,769.51,769.51,0,,11-Jun-14
OTHERS,763.64,,763.64,763.64,763.64,0,,12-Jun-14
OTHERS,763.64,,763.64,763.64,763.64,0,,15-Jun-14
OTHERS,716.66,,716.66,716.66,716.66,0,,16-Jun-14
OTHERS,722.53,,722.53,722.53,722.53,0,,17-Jun-14
OTHERS,722.53,,722.53,722.53,722.53,0,,18-Jun-14
OTHERS,707.26,,707.26,707.26,707.26,0,,19-Jun-14
OTHERS,693.16,,693.16,693.16,693.16,0,,24-Jun-14
OTHERS,704.91,,704.91,704.91,704.91,0,,25-Jun-14
OTHERS,710.78,,710.78,710.78,710.78,0,,26-Jun-14
OTHERS,687.29,,687.29,687.29,687.29,0,,01-Jul-14
OTHERS,696.69,,696.69,696.69,696.69,0,,02-Jul-14
OTHERS,704.91,,704.91,704.91,704.91,0,,03-Jul-14
OTHERS,731.93,,731.93,731.93,731.93,0,,06-Jul-14
OTHERS,722.53,,722.53,722.53,722.53,0,,07-Jul-14
OTHERS,728.4,,728.4,728.4,728.4,0,,08-Jul-14
OTHERS,715.48,,715.48,715.48,715.48,0,,09-Jul-14
OTHERS,729.58,,729.58,729.58,729.58,0,,10-Jul-14
OTHERS,749.55,,749.55,749.55,749.55,0,,13-Jul-14
OTHERS,748.37,,748.37,748.37,748.37,0,,14-Jul-14
OTHERS,746.02,,746.02,746.02,746.02,0,,15-Jul-14
OTHERS,756.59,,756.59,756.59,756.59,0,,17-Jul-14
OTHERS,757.77,,757.77,757.77,757.77,0,,20-Jul-14
OTHERS,755.42,,755.42,755.42,755.42,0,,21-Jul-14
OTHERS,747.2,,747.2,747.2,747.2,0,,22-Jul-14
OTHERS,754.24,,754.24,754.24,754.24,0,,23-Jul-14
OTHERS,746.02,,746.02,746.02,746.02,0,,27-Jul-14
OTHERS,746.02,,746.02,746.02,746.02,0,,28-Jul-14
OTHERS,746.02,,746.02,746.02,746.02,0,,30-Jul-14
OTHERS,753.07,,753.07,753.07,753.07,0,,31-Jul-14
OTHERS,758.94,,758.94,758.94,758.94,0,,03-Aug-14
OTHERS,755.42,,755.42,755.42,755.42,0,,04-Aug-14
OTHERS,757.77,,757.77,757.77,757.77,0,,05-Aug-14
OTHERS,754.24,,754.24,754.24,754.24,0,,06-Aug-14
OTHERS,751.89,,751.89,751.89,751.89,0,,07-Aug-14
OTHERS,751.89,,751.89,751.89,751.89,0,,12-Aug-14
OTHERS,751.89,,751.89,751.89,751.89,0,,13-Aug-14
OTHERS,754.24,,754.24,754.24,754.24,0,,14-Aug-14
OTHERS,753.07,,753.07,753.07,753.07,0,,18-Aug-14
OTHERS,751.89,,751.89,751.89,751.89,0,,19-Aug-14
OTHERS,749.54,,749.54,749.54,749.54,0,,20-Aug-14
OTHERS,747.19,,747.19,747.19,747.19,0,,21-Aug-14
OTHERS,746.02,,746.02,746.02,746.02,0,,24-Aug-14
OTHERS,740.15,,740.15,740.15,740.15,0,,25-Aug-14
OTHERS,730.75,,730.75,730.75,730.75,0,,26-Aug-14
OTHERS,737.8,,737.8,737.8,737.8,0,,27-Aug-14
OTHERS,744.84,,744.84,744.84,744.84,0,,28-Aug-14
OTHERS,740.15,,740.15,740.15,740.15,0,,31-Aug-14
OTHERS,740.15,,740.15,740.15,740.15,0,,01-Sep-14
OTHERS,734.27,,734.27,734.27,734.27,0,,03-Sep-14
OTHERS,734.27,,734.27,734.27,734.27,0,,04-Sep-14
OTHERS,716.65,,716.65,716.65,716.65,0,,07-Sep-14
OTHERS,734.27,,734.27,734.27,734.27,0,,09-Sep-14
OTHERS,740.15,,740.15,740.15,740.15,0,,10-Sep-14
OTHERS,741.32,,741.32,741.32,741.32,0,,11-Sep-14
OTHERS,722.53,,722.53,722.53,722.53,0,,14-Sep-14
OTHERS,722.53,,722.53,722.53,722.53,0,,15-Sep-14
OTHERS,721.35,,721.35,721.35,721.35,0,,16-Sep-14
OTHERS,719,,719,719,719,0,,17-Sep-14
OTHERS,716.65,,716.65,716.65,716.65,0,,18-Sep-14
OTHERS,727.23,,727.23,727.23,727.23,0,,21-Sep-14
OTHERS,722.53,,722.53,722.53,722.53,0,,22-Sep-14
OTHERS,722.53,,722.53,722.53,722.53,0,,23-Sep-14
OTHERS,722.53,,722.53,722.53,722.53,0,,24-Sep-14
OTHERS,713,,713,713,713,0,,28-Sep-14
OTHERS,722.53,,722.53,722.53,722.53,0,,29-Sep-14
OTHERS,744.84,,744.84,744.84,744.84,0,,30-Sep-14
OTHERS,730.75,,730.75,730.75,730.75,0,,09-Oct-14
OTHERS,757.77,,757.77,757.77,757.77,0,,12-Oct-14
OTHERS,728.4,,728.4,728.4,728.4,0,,13-Oct-14
OTHERS,722.53,,722.53,722.53,722.53,0,,14-Oct-14
OTHERS,723.7,,723.7,723.7,723.7,0,,15-Oct-14
OTHERS,723.7,,723.7,723.7,723.7,0,,16-Oct-14
OTHERS,723.7,,723.7,723.7,723.7,0,,19-Oct-14
OTHERS,728.4,,728.4,728.4,728.4,0,,20-Oct-14
OTHERS,722.53,,722.53,722.53,722.53,0,,21-Oct-14
OTHERS,722.53,,722.53,722.53,722.53,0,,22-Oct-14
OTHERS,726.05,,726.05,726.05,726.05,0,,26-Oct-14
OTHERS,728.4,,728.4,728.4,728.4,0,,27-Oct-14
OTHERS,723.7,,723.7,723.7,723.7,0,,28-Oct-14
OTHERS,727.23,,727.23,727.23,727.23,0,,30-Oct-14
OTHERS,723.7,,723.7,723.7,723.7,0,,02-Nov-14
OTHERS,713.13,,713.13,713.13,713.13,0,,03-Nov-14
OTHERS,715.48,,715.48,715.48,715.48,0,,04-Nov-14
OTHERS,716.65,,716.65,716.65,716.65,0,,05-Nov-14
OTHERS,719,,719,719,719,0,,06-Nov-14
OTHERS,716.65,,716.65,716.65,716.65,0,,09-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,10-Nov-14
OTHERS,716.65,,716.65,716.65,716.65,0,,11-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,12-Nov-14
OTHERS,706.08,,706.08,706.08,706.08,0,,13-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,16-Nov-14
OTHERS,694.34,,694.34,694.34,694.34,0,,17-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,18-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,19-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,20-Nov-14
OTHERS,713.13,,713.13,713.13,713.13,0,,23-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,24-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,25-Nov-14
OTHERS,701.38,,701.38,701.38,701.38,0,,30-Nov-14
OTHERS,704.91,,704.91,704.91,704.91,0,,01-Dec-14
OTHERS,704.91,,704.91,704.91,704.91,0,,02-Dec-14
OTHERS,703.73,,703.73,703.73,703.73,0,,03-Dec-14
OTHERS,702.56,,702.56,702.56,702.56,0,,04-Dec-14
OTHERS,702.56,,702.56,702.56,702.56,0,,07-Dec-14
OTHERS,699.03,,699.03,699.03,699.03,0,,08-Dec-14
OTHERS,704.91,,704.91,704.91,704.91,0,,09-Dec-14
OTHERS,704.91,,704.91,704.91,704.91,0,,10-Dec-14
OTHERS,710.78,,710.78,710.78,710.78,0,,11-Dec-14
OTHERS,724.88,,724.88,724.88,724.88,0,,14-Dec-14
OTHERS,728.4,,728.4,728.4,728.4,0,,15-Dec-14
OTHERS,722.53,,722.53,722.53,722.53,0,,16-Dec-14
OTHERS,720.18,,720.18,720.18,720.18,0,,17-Dec-14
OTHERS,719,,719,719,719,0,,18-Dec-14
OTHERS,714.3,,714.3,714.3,714.3,0,,21-Dec-14
